parent_survey_child_505,CaregiverSectionIntro4,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.,<block><b><font face=Verdana size=4>This section asks about your home environment.
parent_survey_child_506,HomeHOME1,About how many children's books are in your home?,About how many children's books are in your home?,¿Cuántos libros infantiles hay en su casa?,Wie viele Kinderbücher haben Sie zu Hause?,Combien de livres pour enfants y a-t-il chez vous?,Ongeveer hoeveel kinderboeken zijn er in uw huis?,Wie viele Kinderbücher haben Sie zu Hause?,¿Cuántos libros infantiles hay en su casa?,About how many children's books are in your home?
parent_survey_child_507,HomeHOME1,None,None,Ninguno,Keine,Aucun,Geen,Keine,Ninguno,None
parent_survey_child_508,HomeHOME1,20 or more,20 or more,20 o más,20 oder mehr,20 ou plus,20 of meer,20 oder mehr,20 o más,20 or more
parent_survey_child_509,HomeHOME2,How often does your child eat a meal with family members?,How often does your child eat a meal with family members?,¿Con qué frecuencia come su niño(a) con los miembros de la familia?,Wie oft ißt Ihr Kind eine Mahlzeit mit Familienmitgliedern?,À quelle fréquence votre enfant prend-il un repas avec les membres de la famille?,Hoe vaak eet uw kind een maaltijd met gezinsleden?,Wie oft ißt Ihr Kind eine Mahlzeit mit Familienmitgliedern?,¿Con qué frecuencia come su niño(a) con los miembros de la familia?,How often does your child eat a meal with family members?
parent_survey_child_510,HomeHOME2,More than once a day,More than once a day,Más de una vez al día,Mehr als einmal pro Tag,Plus d'une fois par jour,Meer dan één keer per dag,Mehr als einmal am Tag,Más de una vez al día,More than once a day
parent_survey_child_511,HomeHOME2,Once a day,Once a day,Una vez al día,Einmal pro Tag,Une fois par jour,Één keer per dag,Einmal am Tag,Una vez al día,Once a day
parent_survey_child_512,HomeHOME2,Several times a week,Several times a week,Varias veces a la semana,Mehrmals pro Woche,Plusieurs fois par semaine,Meerdere keren per week,Mehrmals pro Woche,Varias veces a la semana,Several times a week
parent_survey_child_513,HomeHOME2,Once a week,Once a week,Una vez a la semana,Einmal pro Woche,Une fois par semaine,Één keer per week,Einmal pro Woche,Una vez a la semana,Once a week
parent_survey_child_514,HomeHOME2,Once a month or less,Once a month or less,Una vez al mes o menos,Einmal pro Monat oder weniger,Une fois par mois ou moins,Één keer per maand of minder,Einmal pro Monat oder weniger,Una vez al mes o menos,Once a month or less
parent_survey_child_515,HomeHOME2,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
parent_survey_child_516,HomeHOME3,About how many hours is the TV on in your house each day?,About how many hours is the TV on in your house each day?,¿Cuántas horas al día está encendida la televisión en su casa?,Wie viele Stunden pro Tag läuft der Fernseher bei Ihnen zu Hause?,Combien d'heures par jour la télévision est-elle allumée chez vous?,Ongeveer hoeveel uur per dag staat de tv aan in uw huis?,Wie viele Stunden pro Tag läuft der Fernseher bei Ihnen zu Hause?,¿Cuántas horas al día está encendida la televisión en su casa?,About how many hours is the TV on in your house each day?
parent_survey_child_517,HomeHOME3,hours per day,hours per day,horas al día,Stunden pro Tag,heures par jour,uren per dag,Stunden pro Tag,horas al día,hours per day
parent_survey_child_518,HomeHOME4,Does your family have reliable access to the internet?,Does your family have reliable access to the internet?,¿Ustedes en el hogar cuentan con un acceso estable y bueno a Internet?,Hat Ihre Familie einen zuverlässigen Internetzugang?,Votre famille a-t-elle un accès fiable à Internet?,Heeft uw gezin betrouwbare toegang tot het internet?,Hat Ihre Familie einen zuverlässigen Internetzugang?,¿Ustedes en el hogar cuentan con un acceso estable y bueno a Internet?,Does your family have reliable access to the internet?
parent_survey_child_519,HomeHOME4,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_520,HomeHOME4,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_521,HomeHOME5,How often does your whole family get together with relatives or friends?,How often does your whole family get together with relatives or friends?,¿Con qué frecuencia se reúne su familia con parientes o amigos?,Wie oft kommt Ihre ganze Familie mit Verwandten oder Freunden zusammen?,À quelle fréquence toute votre famille se réunit-elle avec des proches ou des amis?,Hoe vaak komt uw hele gezin samen met familie of vrienden?,Wie oft kommt Ihre ganze Familie mit Verwandten oder Freunden zusammen?,¿Con qué frecuencia se reúne su familia con parientes o amigos?,How often does your whole family get together with relatives or friends?
parent_survey_child_522,HomeHOME5,Once a week or more,Once a week or more,Una vez a la semana o más,Einmal in der Woche oder öfter,Une fois par semaine ou plus,Één keer per week of meer,Einmal in der Woche oder öfter,Una vez a la semana o más,Once a week or more
parent_survey_child_523,HomeHOME5,Two or three times a month,Two or three times a month,Dos o tres veces al mes,Zwei- oder dreimal im Monat,Deux ou trois fois par mois,Twee of drie keer per maand,Zwei- oder dreimal im Monat,Dos o tres veces al mes,Two or three times a month
parent_survey_child_524,HomeHOME5,Once a month,Once a month,Una vez al mes,Einmal im Monat,Une fois par mois,Één keer per maand,Einmal im Monat,Una vez al mes,Once a month
parent_survey_child_525,HomeHOME5,A few times a year,A few times a year,Varias veces al año,Einige Male im Jahr,Quelques fois par an,Een paar keer per jaar,Einige Male im Jahr,Varias veces al año,A few times a year
parent_survey_child_526,HomeHOME5,Once a year or less,Once a year or less,Una vez al año o menos,Einmal im Jahr oder weniger,Une fois par an ou moins,Één keer per jaar of minder,Einmal im Jahr oder weniger,Una vez al año o menos,Once a year or less
parent_survey_child_527,HomeHOME6,How often does your child spend time with you or another adult in your home doing outdoor activities?,How often does your child spend time with you or another adult in your home doing outdoor activities?,¿Con qué frecuencia pasa su niño(a) tiempo con usted u otro adulto de su casa haciendo actividades al aire libre?,Wie oft verbringt Ihr Kind mit Ihnen oder einem anderen Erwachsenen zu Hause Zeit mit Aktivitäten im Freien?,À quelle fréquence votre enfant passe-t-il du temps avec vous ou un autre adulte chez vous à faire des activités en plein air?,Hoe vaak brengt uw kind tijd door met u of een andere volwassene in uw huis om buitenactiviteiten te doen?,Wie oft verbringt Ihr Kind mit Ihnen oder einem anderen Erwachsenen zu Hause Zeit mit Aktivitäten im Freien?,¿Con qué frecuencia pasa su niño(a) tiempo con usted u otro adulto de su casa haciendo actividades al aire libre?,How often does your child spend time with you or another adult in your home doing outdoor activities?
parent_survey_child_528,HomeHOME6,Once a day or more often,Once a day or more often,Una vez al día o más a menudo,Einmal am Tag oder öfter,Une fois par jour ou plus souvent,Één keer per dag of vaker,Einmal am Tag oder öfter,Una vez al día o más a menudo,Once a day or more often
parent_survey_child_529,HomeHOME6,At least four times a week,At least four times a week,Al menos cuatro veces a la semana,Mindestens viermal in der Woche,Au moins quatre fois par semaine,Minstens vier keer per week,Mindestens viermal in der Woche,Al menos cuatro veces a la semana,At least four times a week
parent_survey_child_530,HomeHOME6,Once a week,Once a week,Una vez a la semana,Einmal in der Woche,Une fois par semaine,Één keer per week,Einmal in der Woche,Una vez a la semana,Once a week
parent_survey_child_531,HomeHOME6,Once a month,Once a month,Una vez al mes,Einmal im Monat,Une fois par mois,Één keer per maand,Einmal im Monat,Una vez al mes,Once a month
parent_survey_child_532,HomeHOME6,A few times a year or less,A few times a year or less,Varias veces al año o menos,Einige Male im Jahr oder weniger,Quelques fois par an ou moins,Een paar keer per jaar of minder,Einige Male im Jahr oder weniger,Varias veces al año o menos,A few times a year or less
parent_survey_child_533,HomeHOME6,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
parent_survey_child_534,HomeHOME7,How often do you or another adult in your home get a chance to read stories to your child?,How often do you or another adult in your home get a chance to read stories to your child?,¿Con qué frecuencia tiene usted u otro adulto de su hogar la oportunidad de leer cuentos a su niño(a)?,"Wie oft haben Sie oder ein anderer Erwachsener in Ihrem Haushalt die Gelegenheit, Ihrem Kind Geschichten vorzulesen?",À quelle fréquence lisez-vous ou un autre adulte de votre foyer des histoires à votre enfant?,Hoe vaak krijgt u of iemand anders in uw huis de kans om uw kind verhalen voor te lezen?,"Wie oft haben Sie oder ein anderer Erwachsener in Ihrem Haushalt die Gelegenheit, Ihrem Kind Geschichten vorzulesen?",¿Con qué frecuencia tiene usted u otro adulto de su hogar la oportunidad de leer cuentos a su niño(a)?,How often do you or another adult in your home get a chance to read stories to your child?
parent_survey_child_535,HomeHOME7,Every day,Every day,Todos los días,Jeden Tag,Tous les jours,Elke dag,Jeden Tag,Todos los días,Every day
parent_survey_child_536,HomeHOME7,About 3 times a week,About 3 times a week,Unas 3 veces a la semana,Etwa 3 Mal pro Woche,Environ 3 fois par semaine,Ongeveer 3 keer per week,Etwa 3 Mal pro Woche,Unas 3 veces a la semana,About 3 times a week
parent_survey_child_537,HomeHOME7,Once a week,Once a week,Una vez a la semana,Einmal pro Woche,Une fois par semaine,Één keer per week,Einmal pro Woche,Una vez a la semana,Once a week
parent_survey_child_538,HomeHOME7,Several times a month,Several times a month,Varias veces al mes,Mehrmals im Monat,Plusieurs fois par mois,Meerdere keren per maand,Mehrmals im Monat,Varias veces al mes,Several times a month
parent_survey_child_539,HomeHOME7,Several times a year,Several times a year,Varias veces al año,Mehrmals im Jahr,Plusieurs fois par an,Meerdere keren per jaar,Mehrmals im Jahr,Varias veces al año,Several times a year
parent_survey_child_540,HomeHOME7,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
parent_survey_child_541,HomeHOME9,How often do you or another adult in your home take your child to the grocery store?,How often do you or another adult in your home take your child to the grocery store?,¿Con qué frecuencia usted u otro adulto de su hogar llevan a su niño(a) al supermercado?,Wie oft gehen Sie oder ein anderer Erwachsener in Ihrem Haushalt mit Ihrem Kind zum Einkaufen?,À quelle fréquence vous ou un autre adulte de votre foyer emmenez-vous votre enfant à l'épicerie?,Hoe vaak gaat u of een andere volwassene in uw huis met uw kind naar de supermarkt?,Wie oft gehen Sie oder ein anderer Erwachsener in Ihrem Haushalt mit Ihrem Kind zum Einkaufen?,¿Con qué frecuencia usted u otro adulto de su hogar llevan a su niño(a) al supermercado?,How often do you or another adult in your home take your child to the grocery store?
parent_survey_child_542,HomeHOME9,Twice a week or more,Twice a week or more,Dos veces a la semana o más,Zweimal in der Woche oder öfter,Deux fois par semaine ou plus,Tweemaal per week of vaker,Zweimal in der Woche oder öfter,Dos veces a la semana o más,Twice a week or more
parent_survey_child_543,HomeHOME9,Once a week,Once a week,Una vez a la semana,Einmal in der Woche,Une fois par semaine,Één keer per week,Einmal in der Woche,Una vez a la semana,Once a week
parent_survey_child_544,HomeHOME9,Once a month,Once a month,Una vez al mes,Einmal im Monat,Une fois par mois,Één keer per maand,Einmal im Monat,Una vez al mes,Once a month
parent_survey_child_545,HomeHOME9,Hardly ever,Hardly ever,Casi nunca,Kaum jemals,Presque jamais,Bijna nooit,Kaum jemals,Casi nunca,Hardly ever
parent_survey_child_546,HomeHOME15,Does your child have access to a tablet or smartphone that they regularly use to watch videos or listen to music?,Does your child have access to a tablet or smartphone that they regularly use to watch videos or listen to music?,¿Su niño(a) utiliza habitualmente una tableta o un teléfono inteligente para ver videos o escuchar música?,"Hat Ihr Kind ein Tablet oder Smartphone, das es regelmäßig benutzt, um Videos anzusehen oder Musik zu hören?",Votre enfant a-t-il accès à une tablette ou un smartphone qu'il utilise régulièrement pour regarder des vidéos ou écouter de la musique?,Heeft uw kind toegang tot een tablet of smartphone die ze regelmatig gebruiken om video's te kijken of muziek te luisteren?,"Hat Ihr Kind ein Tablet oder Smartphone, das es regelmäßig benutzt, um Videos anzusehen oder Musik zu hören?",¿Su niño(a) utiliza habitualmente una tableta o un teléfono inteligente para ver videos o escuchar música?,Does your child have access to a tablet or smartphone that they regularly use to watch videos or listen to music?
parent_survey_child_547,HomeHOME15,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_548,HomeHOME15,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_549,HomeHOME23,Does your family have a computer that your child has access to?,Does your family have a computer that your child has access to?,¿Tiene su familia una computadora a la que tenga acceso su niño(a)?,"Verfügt Ihre Familie über einen Computer, zu dem Ihr Kind Zugang hat?",Votre famille dispose-t-elle d'un ordinateur auquel votre enfant a accès?,Heeft uw gezin een computer waar uw kind toegang tot heeft?,"Verfügt Ihre Familie über einen Computer, zu dem Ihr Kind Zugang hat?",¿Tiene su familia una computadora a la que tenga acceso su niño(a)?,Does your family have a computer that your child has access to?
parent_survey_child_550,HomeHOME23,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_551,HomeHOME23,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_552,HomeHOME22,"How often has any family member taken or arranged to take your child to any type of museum (children's, scientific, art, historical, etc.) in the past year?","How often has any family member taken or arranged to take your child to any type of museum (children's, scientific, art, historical, etc.) in the past year?","¿Con qué frecuencia ha llevado algún miembro de la familia a su niño(a) a algún tipo de museo (infantil, científico, de arte, histórico, etc.) en el último año?","Wie oft hat ein Familienmitglied Ihr Kind im vergangenen Jahr in ein beliebiges Museum (Kindermuseum, wissenschaftliches Museum, Kunstmuseum, historisches Museum usw.) mitgenommen oder einen solchen Besuch organisiert?","À quelle fréquence un membre de la famille a-t-il emmené ou prévu d'emmener votre enfant dans un type de musée (pour enfants, scientifique, d'art, historique, etc.) au cours de l'année écoulée ?","Hoe vaak heeft een familielid uw kind meegenomen of georganiseerd om uw kind naar een soort museum te brengen (kinder-, wetenschappelijk, kunst-, historisch, etc.) in het afgelopen jaar?","Wie oft hat ein Familienmitglied Ihr Kind im vergangenen Jahr in ein beliebiges Museum (Kindermuseum, wissenschaftliches Museum, Kunstmuseum, historisches Museum usw.) mitgenommen oder einen solchen Besuch organisiert?","¿Con qué frecuencia ha llevado algún miembro de la familia a su niño(a) a algún tipo de museo (infantil, científico, de arte, histórico, etc.) en el último año?","How often has any family member taken or arranged to take your child to any type of museum (children's, scientific, art, historical, etc.) in the past year?"
parent_survey_child_553,HomeHOME22,About once a week or more,About once a week or more,Una vez a la semana o más,Etwa einmal in der Woche oder öfter,Environ une fois par semaine ou plus,Ongeveer één keer per week of vaker,Etwa einmal in der Woche oder öfter,Una vez a la semana o más,About once a week or more
parent_survey_child_554,HomeHOME22,About once a month or more,About once a month or more,Una vez al mes o más,Etwa einmal im Monat oder öfter,Environ une fois par mois ou plus,Ongeveer één keer per maand of vaker,Etwa einmal im Monat oder öfter,Una vez al mes o más,About once a month or more
parent_survey_child_555,HomeHOME22,Several times,Several times,Varias veces,Mehrere Male,Plusieurs fois,Meerdere keren,Mehrere Male,Varias veces,Several times
parent_survey_child_556,HomeHOME22,Once or twice,Once or twice,Una o dos veces,Ein oder zweimal,Une ou deux fois,Een of twee keer,Ein oder zweimal,Una o dos veces,Once or twice
parent_survey_child_557,HomeHOME22,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
parent_survey_child_558,HomeHOME24,"Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you...","Sometimes children get so angry at their parents that they say things like I hate you or swear in a temper tantrum. If your child said something like I hate you or swore at you, would you..."
parent_survey_child_559,HomeHOME24a,Ground him/her,Ground him/her,Castigarle,Hausarrest erteilen,Le punir(e),Huisarrest geven,Hausarrest erteilen,Castigarle,Ground him/her
parent_survey_child_560,HomeHOME24a,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_561,HomeHOME24a,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_562,HomeHOME24b,Spank him/her,Spank him/her,Pelarle,Sie verhauen es,Le fesser,Een pak slaag geven,Sie verhauen es,Pelarle,Spank him/her
parent_survey_child_563,HomeHOME24b,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_564,HomeHOME24b,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_565,HomeHOME24c,Talk with him/her,Talk with him/her,Hablarle,Sie sprechen mit ihm/ihr,Discuter avec lui/elle,Met hem/haar praten,Sie sprechen mit ihm/ihr,Hablarle,Talk with him/her
parent_survey_child_566,HomeHOME24c,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_567,HomeHOME24c,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_568,HomeHOME24d,Give him/her a household chore,Give him/her a household chore,Asignarle una tarea doméstica,Sie erteilen ihm/ihr eine Hausarbeit,Lui donner une corvée domestique,Geef hem/haar een huishoudelijke taak,Sie erteilen ihm/ihr eine Hausarbeit,Asignarle una tarea doméstica,Give him/her a household chore
parent_survey_child_569,HomeHOME24d,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_570,HomeHOME24d,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_571,HomeHOME24e,Ignore it,Ignore it,Ignorar lo sucedido,Sie ignorieren es,L'ignorer,Negeer het,Sie ignorieren es,Ignorar lo sucedido,Ignore it
parent_survey_child_572,HomeHOME24e,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_573,HomeHOME24e,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_574,HomeHOME24f,Send him/her to room for more than 1 hour,Send him/her to room for more than 1 hour,Mandarle a su habitación por más de 1 hora,Sie schicken es für mehr als 1 Stunde in sein/ihr Zimmer,L'envoyer dans sa chambre pour plus d'une heure,Stuur hem/haar naar de kamer voor meer dan een uur,Sie schicken es für mehr als 1 Stunde in sein/ihr Zimmer,Mandarle a su habitación por más de 1 hora,Send him/her to room for more than 1 hour
parent_survey_child_575,HomeHOME24f,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_576,HomeHOME24f,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_577,HomeHOME24g,Take away his/her allowance,Take away his/her allowance,Quitarle la mesada,Sie entziehen ihm/ihr das Taschengeld,Lui retirer son allocation,Onthoud hem/haar zakgeld,Sie entziehen ihm/ihr das Taschengeld,Quitarle la mesada,Take away his/her allowance
parent_survey_child_578,HomeHOME24g,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_579,HomeHOME24g,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_580,HomeHOME24h,"Take away TV, phone, or other privileges","Take away TV, phone, or other privileges","Quitarle la televisión, el teléfono u otros privilegios","Sie entziehen ihm/ihr das Fernsehen, Telefon oder sonstige Privilegien","Lui retirer la télévision, le téléphone ou d'autres privilèges","Neem televisie, telefoon of andere privileges weg","Sie entziehen ihm/ihr das Fernsehen, Telefon oder sonstige Privilegien","Quitarle la televisión, el teléfono u otros privilegios","Take away TV, phone, or other privileges"
parent_survey_child_581,HomeHOME24h,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_582,HomeHOME24h,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_583,HomeHOME24i,Put him/her in a short time out,Put him/her in a short time out,Ponerle en tiempo de espera,Sie verordnen ihm/ihr eine kurze Auszeit,Le mettre en pause pour un court instant,Geef hem/haar een korte time-out,Sie verordnen ihm/ihr eine kurze Auszeit,Ponerle en tiempo de espera,Put him/her in a short time out
parent_survey_child_584,HomeHOME24i,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_585,HomeHOME24i,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_586,HomeHOME24j,"Other, please specify","Other, please specify","Otra acción, especifique cuál","Sonstiges, bitte angeben","Autre, veuillez préciser","Anders, graag specificeren","Sonstiges, bitte angeben","Otra acción, especifique cuál","Other, please specify"
parent_survey_child_587,HomeHOME25,How often is your child expected to make his/her own bed?,How often is your child expected to make his/her own bed?,¿Con qué frecuencia se espera que su niño(a) arregle su cama?,"Wie oft wird von Ihrem Kind erwartet, dass es sein Bett selbst macht?",À quelle fréquence est-il attendu de votre enfant qu’il fasse son propre lit ?,Hoe vaak wordt van uw kind verwacht dat hij/zij zijn/haar eigen bed opmaakt?,"Wie oft wird von Ihrem Kind erwartet, dass es sein Bett selbst macht?",¿Con qué frecuencia se espera que su niño(a) arregle su cama?,How often is your child expected to make his/her own bed?
parent_survey_child_588,HomeHOME25,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_589,HomeHOME25,More than half the time,More than half the time,Más de la mitad del tiempo,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad del tiempo,More than half the time
parent_survey_child_590,HomeHOME25,Half the time,Half the time,La mitad del tiempo,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad del tiempo,Half the time
parent_survey_child_591,HomeHOME25,Less than half the time,Less than half the time,Menos de la mitad del tiempo,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad del tiempo,Less than half the time
parent_survey_child_592,HomeHOME25,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_593,HomeHOME26,How often is your child expected to clean his/her own room?,How often is your child expected to clean his/her own room?,¿Con qué frecuencia debe limpiar su habitación?,"Wie oft wird von Ihrem Kind erwartet, dass es sein eigenes Zimmer aufräumt?",À quelle fréquence est-il attendu de votre enfant qu’il nettoie sa propre chambre ?,Hoe vaak wordt van uw kind verwacht dat hij/zij zijn/haar eigen kamer opruimt?,"Wie oft wird von Ihrem Kind erwartet, dass es sein eigenes Zimmer aufräumt?",¿Con qué frecuencia debe limpiar su habitación?,How often is your child expected to clean his/her own room?
parent_survey_child_594,HomeHOME26,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_595,HomeHOME26,More than half the time,More than half the time,Más de la mitad del tiempo,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad del tiempo,More than half the time
parent_survey_child_596,HomeHOME26,Half the time,Half the time,La mitad del tiempo,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad del tiempo,Half the time
parent_survey_child_597,HomeHOME26,Less than half the time,Less than half the time,Menos de la mitad del tiempo,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad del tiempo,Less than half the time
parent_survey_child_598,HomeHOME26,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_599,HomeHOME27,How often is your child expected to pick up after him/herself ?,How often is your child expected to pick up after him/herself ?,¿Con qué frecuencia debe recoger lo que ensucia?,"Wie oft wird von Ihrem Kind erwartet, dass es hinter sich selbst aufräumt?",À quelle fréquence est-il attendu de votre enfant qu’il ramasse ce qu'il laisse derrière lui?,Hoe vaak wordt van uw kind verwacht dat hij/zij zijn/haar eigen rotzooi opruimt?,"Wie oft wird von Ihrem Kind erwartet, dass es hinter sich selbst aufräumt?",¿Con qué frecuencia debe recoger lo que ensucia?,How often is your child expected to pick up after him/herself ?
parent_survey_child_600,HomeHOME27,Almost always,Almost always,Casi siempre,Fast immer,Presque toujours,Bijna altijd,Fast immer,Casi siempre,Almost always
parent_survey_child_601,HomeHOME27,More than half the time,More than half the time,Más de la mitad del tiempo,Mehr als die Hälfte der Zeit,Plus de la moitié du temps,Meer dan de helft van de tijd,Mehr als die Hälfte der Zeit,Más de la mitad del tiempo,More than half the time
parent_survey_child_602,HomeHOME27,Half the time,Half the time,La mitad del tiempo,Die Hälfte der Zeit,La moitié du temps,De helft van de tijd,Die Hälfte der Zeit,La mitad del tiempo,Half the time
parent_survey_child_603,HomeHOME27,Less than half the time,Less than half the time,Menos de la mitad del tiempo,Weniger als die Hälfte der Zeit,Moins de la moitié du temps,Minder dan de helft van de tijd,Weniger als die Hälfte der Zeit,Menos de la mitad del tiempo,Less than half the time
parent_survey_child_604,HomeHOME27,Almost never,Almost never,Casi nunca,Fast nie,Presque jamais,Bijna nooit,Fast nie,Casi nunca,Almost never
parent_survey_child_605,HomeHOME28,"Is there a musical instrument (e.g. piano, drum, guitar, etc.) that your child can use at home?","Is there a musical instrument (e.g. piano, drum, guitar, etc.) that your child can use at home?","¿Hay algún instrumento musical (por ejemplo, piano, batería, guitarra, etc.) en su casa que su niño(a) pueda utilizar?","Gibt es ein Musikinstrument (z. B. Klavier, Trommel, Gitarre usw.), das Ihr Kind zu Hause spielen kann?","Y a-t-il un instrument de musique (piano, tambour, guitare, etc.) que votre enfant peut utiliser à la maison?","Is er een muziekinstrument (bijvoorbeeld piano, drum, gitaar, etc.) dat uw kind thuis kan gebruiken?","Gibt es ein Musikinstrument (z. B. Klavier, Trommel, Gitarre usw.), das Ihr Kind zu Hause spielen kann?","¿Hay algún instrumento musical (por ejemplo, piano, batería, guitarra, etc.) en su casa que su niño(a) pueda utilizar?","Is there a musical instrument (e.g. piano, drum, guitar, etc.) that your child can use at home?"
parent_survey_child_606,HomeHOME28,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_607,HomeHOME28,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_608,HomeHOME29,How often does your child read for enjoyment?,How often does your child read for enjoyment?,¿Con qué frecuencia lee su niño(a) por gusto?,Wie oft liest Ihr Kind zum Vergnügen?,À quelle fréquence votre enfant lit-il pour se divertir?,Hoe vaak leest uw kind voor zijn plezier?,Wie oft liest Ihr Kind zum Vergnügen?,¿Con qué frecuencia lee su niño(a) por gusto?,How often does your child read for enjoyment?
parent_survey_child_609,HomeHOME29,Every day,Every day,Todos los días,Täglich,Tous les jours,Elke dag,Täglich,Todos los días,Every day
parent_survey_child_610,HomeHOME29,Several times a week,Several times a week,Varias veces a la semana,Mehrmals in der Woche,Plusieurs fois par semaine,Meerdere keren per week,Mehrmals in der Woche,Varias veces a la semana,Several times a week
parent_survey_child_611,HomeHOME29,Several times a month,Several times a month,Varias veces al mes,Mehrmals im Monat,Plusieurs fois par mois,Meerdere keren per maand,Mehrmals im Monat,Varias veces al mes,Several times a month
parent_survey_child_612,HomeHOME29,Several times a year,Several times a year,Varias veces al año,Mehrmals im Jahr,Plusieurs fois par an,Meerdere keren per jaar,Mehrmals im Jahr,Varias veces al año,Several times a year
parent_survey_child_613,HomeHOME29,Never,Never,Nunca,Nie,Jamais,Nooit,Nie,Nunca,Never
